228780_at	203824_at	209847_at	219271_at	228912_at	218687_s_at	205799_s_at	201839_s_at	203903_s_at	206430_at	201884_at	209211_at	212925_at	215046_at	205506_at	202950_at	222291_at	237328_at	214898_x_at	228256_s_at	tissue
-0.568253723778997	-0.571975258289748	-0.540880221689826	-0.558791138342365	-0.643753819331269	-0.55346527124031	-0.530248330976321	-0.506970608981546	-0.410913316301676	-0.492872069967163	-0.578346815462913	-0.666263508206589	-0.213518394577389	-0.497093844389344	-0.577100324360737	-0.162925716834797	-0.589812990340214	-0.525355732496286	-0.62063328717266	-0.238121314718526	Breast
-0.549073405091187	-0.565103303005773	-0.539103604278871	-0.530170028741182	-0.605449515709667	-0.522531345168911	-0.529066680835891	-0.657554580163009	-0.295591763859376	-0.513054364509271	-0.578395472010647	-0.611126830207244	-0.485463508961351	-0.334753046952795	-0.538507906914018	-0.625458711736803	-0.513837149212197	-0.529627875464869	-0.595818748076226	-0.0320986248864318	Breast
-0.560515942401274	0.578551388927426	0.350441008962935	-0.623361467732474	0.700056371452347	-0.246725870409815	-0.52940895191105	0.0895045919518464	-0.396350050766667	-0.132627042609356	0.684095972033478	1.41511329284402	1.14751432012513	-0.619031438876439	1.81632869533305	-0.512135455267499	-0.762662911672591	-0.529819165448537	-0.24768536134096	-1.08553539742412	Colon
-0.547432057526216	-0.560692181634782	-0.524021667344565	-0.458962920313118	-0.615750560073443	-0.578450365374901	-0.526996755762311	-0.591553421565696	-0.361997467471166	-0.546542685099053	-0.544676484431251	-0.633382634411579	-0.727522586086162	-0.701111819643125	-0.594578774291316	-0.530895392378433	-0.654265503379405	-0.53134948531788	-0.647220293347411	0.672784037180607	Breast
-0.554607091167377	-0.463427976497333	-0.540629177925235	-0.56598098230015	-0.630726027930024	-0.547913028099289	-0.531853745305042	-0.259397798309468	-0.423142278509304	-0.548864541993277	-0.582985406346851	-0.649866795875301	-0.760617064721046	-0.209357520681738	-0.611567827623839	-0.486757358524485	-0.663640414366924	-0.532369698564109	-0.555260530813567	-0.539380908340928	Breast
-0.578008017879399	-0.573491581261027	-0.542193373689228	-0.562017350374705	-0.64561493238859	-0.549543448704192	-0.535015678094605	-1.05852531182812	-0.183266481359686	-0.544756641334264	-0.581935235858267	-0.696477183462376	-0.742138819020061	-0.463970497827178	-0.62638955316497	-0.687516685517613	-0.753678621976219	-0.515153600033998	-0.572359624980857	-0.744496580041685	Breast
-0.550574065722018	-0.570142396516385	-0.540455378395902	-0.547453307485858	-0.62670082992233	-0.57342690729493	-0.532236762936767	-0.516877629364359	-0.629362299326818	-0.553240349217009	-0.569106126105837	-0.651178532861804	-0.0492343130236086	-0.683822160723313	-0.624012483974411	-0.663614947461756	-0.760123873280138	-0.507374474031503	-0.619694922248845	-0.883270354136134	Breast
-0.558687012257449	1.00280017661871	1.08968765144968	-0.621241385539793	1.95336452961137	0.284174330883937	-0.459333023927927	0.433641753335181	0.974373767280887	1.96275950224032	1.6622547699716	0.971177772045167	0.414623128094064	-0.463788501417496	2.3647325403549	-0.345841467281433	-0.288839285511746	-0.500934377914684	0.381123400384223	-1.10354618603208	Breast
-0.571161253751232	-0.516637128034916	-0.526705904519813	-0.361761760653062	-0.607050938572943	-0.456521343381225	-0.530174987174501	-0.704378431163738	-0.306461952488379	-0.549757563875672	-0.553945556774505	-0.460451975024261	-0.162836903957	-0.473434311130654	-0.631003863946643	-0.395350392221414	-0.691569836683907	-0.487544079057931	-0.499271423692621	-0.696424619080863	Lung
-0.569707488765115	-0.40219303468753	-0.528888054165878	-0.617969084764135	-0.525464935943881	-0.545004710263517	-0.533646593793969	-0.218653722084093	-0.540728453582646	-0.549668261687432	0.660834087504498	-0.640159942175178	-0.275013520945622	-0.649606835703053	-0.532285578738732	-0.666516755915821	-0.698796330570119	-0.530711852038987	-0.620529024403347	0.0433134540332402	Breast
-0.578852139484242	-0.56770708992615	-0.537578030632507	-0.538235558822031	-0.648774496416134	-0.587307515147481	-0.52346810396365	-0.728944007620912	-0.415965166786309	-0.515108314838778	-0.576680328703037	-0.586335001162337	-0.589381360186509	-0.57426032209461	-0.626039984166358	-0.389521320853159	-0.480243718173588	-0.514643493410883	-0.572255362211545	0.396143507123047	Lung
-0.5376308677811	-0.340028898329671	-0.536863521456362	0.0342788106882663	-0.606142022893786	-0.469873166172726	-0.525497282480663	-0.139623496597705	-0.409450021678541	-0.5545798820406	-0.498781195781518	-0.581000604083891	-0.473699223916993	-0.443040910713722	-0.547037390480141	-0.500299131310125	-0.549969618643259	-0.46669347083813	-0.395425705457124	-0.257946139589161	Lung
-0.545931396895385	1.31504528301739	2.13074683215187	-0.622393604122772	1.59646363959585	1.98139811516599	-0.454378242649437	0.74928339375565	2.12912226702336	2.16154617326126	1.6588690851918	1.48013172280835	1.70091104185819	-0.671810397684286	1.93189620627404	-0.728091094954287	-0.549774307997685	-0.533198621826669	1.51185313358097	-0.503229757106239	Colon
-0.545790709961244	-0.57340989382823	-0.540474689454717	-0.628661673214174	-0.627003801815382	-0.572765925968618	-0.535203112254811	-0.551617243339749	-0.600688692783008	-0.551722212016939	-0.57933616526683	-0.674483726655342	-0.448388186397315	-0.691284013520284	-0.588566187515197	-0.419888491780356	-0.702897854127159	-0.490732245452396	-0.570378632363915	-0.334524384677694	Breast
-0.540163232595628	1.21935356096126	2.27227758220504	-0.591975033532143	1.46177099228464	1.69788119159992	-0.306378599888477	0.609825136549356	2.11877468361691	1.79174581176184	1.22073309169984	1.47226130088933	1.82960519037373	-0.558426634452256	1.46053736854618	-0.66086586576843	-0.436494133565167	-0.494366755142086	0.963013915918669	-0.134462099708667	Colon
0.0759517476499633	-0.541781540942477	-0.539026360043612	-0.0642589225280447	-0.644143354622336	-0.545180971950533	-0.532554586077986	-0.153364609181191	-0.57978448388108	-0.550204074816869	-0.581590585311821	-0.604786768105813	-0.340014166594749	-0.640143022399577	-0.588636101314919	-0.611356940828449	-0.833560676015702	-0.534346361728677	-0.641590103804522	0.447973114627976	Breast
-0.548416866065199	-0.564317061465111	-0.515505490407269	-0.599994474869672	-0.616529630655577	-0.56434943041358	-0.5343392852556	-0.797389399996155	-0.399555362798296	-0.550918492322784	-0.571717360834208	-0.575622482439228	-0.178641448511541	-0.50491969000568	-0.585000583729359	-0.398430381896343	-0.606219084568371	-0.501061904570463	-0.634500235491255	-0.517094177113808	Breast
-0.566237211056318	-0.555203807243792	-0.542193373689228	-0.567916709519554	-0.642455368361045	-0.568006860419172	-0.528895545298312	-0.538642949196398	-0.49630700966605	-0.547435706981447	-0.55360496094037	-0.604262073311212	-0.269428456328604	-0.623763345528177	-0.625830242767191	-0.728625638616878	-0.655046745961698	-0.500870614586795	-0.611979477319702	-0.330118868039775	Breast
-0.541241832424037	-0.351174127441793	-0.531881268282161	-0.243129335349608	-0.529836387543634	-0.154188484726143	-0.531625564588269	-0.683099219449998	-0.379766045037804	-0.538326883781026	-0.335392508492037	-0.279388546320623	-0.280360923238512	-0.666896494622865	-0.520050663787327	-0.64747681974353	-0.469111011375909	-0.521466169495038	-0.640547476111395	-0.210262900684626	Lung
-0.56356415930765	-0.569141725464632	-0.522187116757166	-0.545932378956327	-0.630249929240942	-0.564613822944104	-0.531682609767463	-0.284750732986423	-0.609468460521817	-0.553329651405248	-0.570882090098114	-0.612613465458614	-0.0672966496573695	-0.728229284685777	-0.606044637445776	-0.447455672093981	-0.741764672596247	-0.517130263198566	-0.587477726531206	-0.221406266298186	Breast
-0.563376576728796	-0.570520200893067	-0.538910493690724	-0.531506602297437	-0.624753153466994	-0.530022466867113	-0.527852433450208	-0.087192285753491	-0.240404652358288	-0.516090638909412	-0.580471484713948	0.736988995388156	-0.0465606118771637	-0.610659604031056	-0.574233858572122	-0.44707385519213	-0.61500806361917	-0.518086713116906	-0.648575709348476	-0.928491686684184	Colon
-0.557983577586747	-0.525719749468937	-0.54130506498375	-0.61446634027188	-0.569006325145386	-0.551834850635407	-0.529881611967222	-0.199688658877189	-0.464915855964989	-0.552615233899333	-0.558819320972489	-0.115290249309092	-0.389329098851399	-0.378796178095894	-0.462301865216693	-0.496175508770137	-0.444892491324819	-0.532624751875666	-0.64607340288497	0.193230593741248	Lung
3.0865114513207	-0.572184582336288	-0.541498175571898	1.51289787385276	-0.528018556185321	-0.537689850252331	1.90388576381783	-0.93561527042366	-0.538812234433302	-0.549489657310953	-0.581773047365822	-0.6996690767962	-0.766261544919097	1.05842946916468	-0.513408852813707	1.69216988249729	1.64864231857547	1.57641108139079	-0.462779454433159	1.94934727002702	Kidney
0.628335546729946	-0.565884439081886	-0.537288364750286	-0.620411788160049	-0.645225397097523	-0.526409102283274	-0.471320660869801	-0.525476950443013	-0.615739723192395	-0.546096174157856	-0.581785211502755	-0.654632773592929	-0.70238979530958	-0.463060515778767	-0.63002507075053	-0.00347897862192073	-0.456806440704791	2.00426301152799	-0.649514074272291	0.575085227033815	Kidney
-0.531675120902489	-0.545615744819345	-0.517455907347557	-0.570958566578617	-0.631461816813151	-0.523941438665043	-0.530305376155514	-0.645401877205516	-0.27444367252026	-0.515644127968214	-0.58069449389106	-0.565871904172889	-0.213280732253261	-0.669262447948734	-0.583182824936578	-0.584426122017909	-0.197043282092292	-0.521402406167149	-0.60812175485513	0.0939768953693088	Breast
-0.548885822512333	1.22477556431311	2.26464971397322	-0.598058747650268	1.85061377616766	2.02167391064926	-0.165354767611708	0.889296225012398	5.4403141167405	-0.317929083206146	1.51421722349207	2.87275915681242	0.623765973327087	-0.65342876030638	0.495517190979043	-0.168347516841077	-0.198801077902451	-0.471985827052942	1.54730247514731	-1.02113711009925	Colon
-0.562110394321532	-0.56539431448511	-0.526358305461148	-0.59262027593861	-0.63795407166427	-0.57192868295529	-0.533736236218416	-0.845596262826412	-0.67493347473302	-0.553240349217009	-0.582328542952447	0.286276166825708	-0.256475859663604	-0.727137306227683	-0.608211965237168	0.35189073916064	-0.815396785977384	-0.486141285844367	-0.53148861941026	-0.143013984946981	Lung
-0.561172481427263	-0.568575018899609	-0.541015399101529	-0.561832995401428	-0.649423721901246	-0.564922280896383	-0.534225194897214	-0.676985211708567	-0.353914506695754	-0.551365003263981	-0.582352871226314	-0.671947701814769	-0.560267725480776	-0.638141061893073	-0.574303772371844	-0.286685301954689	-0.270480084827855	-0.52044595624881	-0.558909727739513	-0.340743937578286	Breast
-0.558311847099741	0.153398934010838	0.379813129420142	-0.588748821499803	2.56601697906196	1.32680627500839	-0.477954200278833	0.27825832030966	0.103852827908288	-0.0819033996893671	1.33833596757198	1.36653529977719	1.29266658458657	-0.35804858739212	3.48216480131668	-0.469982869303175	-0.574578759985496	-0.471029377134603	-0.0374916184064604	-0.981617034376737	Colon
-0.544290049330413	-0.36119104888842	-0.535028970868962	-0.537544227672244	-0.611076136580637	-0.553817794614343	-0.533874774510742	-0.166578534087085	-0.557347299659678	-0.557348249876022	-0.466359716141686	-0.262948109423118	-0.337578127772432	-0.124183200950454	-0.565914116405166	-0.291470740457885	0.0174078067472004	-0.483909569368241	-0.225060340400094	-0.775464770525881	Lung
-0.564595863491346	-0.487449187203947	-0.542231995806857	-0.443200570097974	-0.63708843768412	-0.569989804398108	-0.535586129886536	-0.598400014781185	-0.546930035556884	-0.559044991452571	-0.562529382737177	0.763136285985783	-0.295927805468924	-0.427935208710097	-0.609400499832447	-0.147296678319039	-0.694304185721933	-0.533453675138227	-0.640026162264831	-0.59082179378957	Lung
-0.562579350768667	0.509678672151184	1.84811017533946	-0.576719659493509	0.928324052017691	2.09319209015621	-0.401098045283039	0.455304374268988	0.928140625259457	1.69297759156904	1.77507308531661	0.448013337261534	1.19350197984398	-0.781372236312988	0.878225330659004	-0.843501617153709	-0.747038060026726	-0.533389911810337	0.386545064388486	-0.872774858616385	Colon
-0.483560189426467	-0.382695265572002	-0.521569162875094	-0.522934096040078	-0.552515997823544	-0.51067774671705	-0.528536975600526	0.169171550607275	-0.163930088125403	-0.469474896648436	-0.571024005029004	-0.642914589846835	-0.722650508441529	-0.327291194155823	-0.515156697806764	-0.582338856287791	-0.529657311503635	-0.531987118596773	-0.484883161527462	-0.611164914735255	Breast
1.27849676503752	-0.569019194315438	-0.523133358639088	0.760314784194603	-0.636222803703971	-0.459429661216997	1.28863720759713	-0.494263331973599	-0.696639011642855	-0.550382679193348	-0.583755801685967	-0.277727012804386	-0.393369358361582	3.29844127953357	-0.560111271028214	1.23317505755243	1.00314063495569	2.79193140094451	0.334622205270737	1.08923493348271	Kidney
-0.554419508588523	-0.571546399267569	-0.537520097456063	-0.585476520724144	-0.603415275856316	-0.526012513487487	-0.520998862635718	-0.489847279349609	-0.522541791837969	-0.547703613546165	-0.578391417298336	-0.628048237333134	-0.146081710105946	-0.836517148446704	-0.623103604578021	-0.308601592120922	-0.720866433519903	-0.52312401602016	-0.604576820698497	-0.425485345848845	Breast
-0.567222019595301	-0.535460975829876	-0.526377616519963	-0.533764950720075	-0.645008988602485	-0.544916579420009	-0.53345101032245	-0.674082256185199	-0.498258069163563	-0.549668261687432	-0.309255832934463	0.788277911560425	-0.373821632202019	-0.553330734981153	-0.560181184827936	-0.706709348450644	-0.683171478924255	-0.508330923949843	-0.552966749888686	-0.667270464859341	Lung
-0.503772212297974	-0.565424947272408	-0.538041496044061	-0.530354383714459	-0.627653027300494	-0.538747420374431	-0.532147120512321	-0.302161619533411	-0.122017149277039	-0.540738042863491	-0.576603289169125	-0.378380964235387	-0.436564485771925	-0.815223568513883	-0.577659634758515	-0.384608610049346	-0.508759072427291	-0.514388440099326	-0.636064177030947	-0.081466326034877	Breast
-0.569660593120401	-0.57152087194482	-0.520738787346061	-0.589347975162952	-0.621507026041435	-0.578891019592442	-0.53258718332324	-0.360576752847963	-0.40129738020679	-0.535558515945604	-0.578529277516914	-0.619915468016815	-0.559970647575615	-0.583542138988404	-0.629745415551641	-0.142740329956953	-0.639421894315834	-0.521593696150817	-0.626576265023486	-0.211817788909774	Breast
-0.579414887220803	1.03951357219602	1.00834947172203	-0.585937408157336	1.37689558053101	0.694114949462603	-0.519197864835477	-0.0363905640945634	0.222832616908425	1.14019704636705	1.00195297952794	0.636684840486889	2.10553114868685	-0.596827876895206	1.19360648120637	-0.594047907944548	-0.605242531340505	-0.500870614586795	0.864068547840871	-0.921753837708544	Colon
1.79917910829119	-0.572056945722545	-0.529911540283059	1.48787168623047	-0.232491115362385	-0.5747048045258	1.27441665935541	-0.968588463349454	-0.411540442568734	-0.555383601734755	-0.581850086899733	-0.642127547654933	-0.788364141063041	1.55309571068098	-0.298074349668972	1.38218546711472	2.60214889026436	0.741749119319868	-0.598321054539732	1.46176023742439	Kidney
-0.568581993291991	-0.0990050224001222	-0.534797238163186	-0.550817785748155	-0.618390743712898	-0.545136906528779	-0.530199435108441	0.318728532806415	-0.598911835026344	-0.542434784440039	-0.0447142376191061	-0.517993504165528	-0.327477478996974	-0.707481693982003	-0.608561534235779	-0.759629171047159	-0.783170529457788	-0.532050881924662	-0.632936293951564	0.610458934155929	Breast
-0.556389125666489	-0.270819220893145	-0.531301936517719	0.499682940724893	-0.646134312776679	-0.573691299825455	-0.530851380013505	0.0979738277594063	-0.597378859706869	-0.556008717052431	-0.581274317751552	0.475690987676748	-0.471976172067062	-0.364054468911634	-0.629815329351364	-0.468124693714168	-0.407392847374744	-0.528862715530197	-0.577677026215808	-0.343724140009819	Lung
-0.564595863491346	0.810712178398594	0.99699456913897	-0.584877367060996	2.30057031904921	1.49667847587056	-0.39156335104647	0.606949567398851	0.43748400198305	0.761734372608403	1.50931507630791	1.01000518684566	0.265371188541407	-0.523847316612632	2.49169600065063	-0.643022289221938	-0.658757648227591	-0.533772491777673	0.938720690668799	-0.810449755591708	Colon
-0.542976971278436	-0.572169265942639	-0.538292539808652	-0.623868443908984	-0.613283503230017	-0.543814943876155	-0.534225194897214	0.126510428281564	-0.503937045915253	-0.492693465590684	-0.581675734270355	-0.40863836405739	-0.738870962063295	-0.397359811883482	-0.631842829543311	-0.727072916549351	-0.646062456265326	-0.532879805187223	-0.652850482890299	-0.77378030828197	Breast
-0.542320432252447	-0.545197096726265	-0.51575653417186	-0.589486241392909	-0.606964375174928	-0.556021065702049	-0.52943339984499	-0.674150722117354	-0.449098337895864	-0.551990118581657	-0.578200845819712	-0.589045924267776	-0.478095976913369	-0.42575125179391	-0.622124811381909	-0.492280976371259	-0.461884517489697	-0.529372822153311	-0.637419593032012	0.0457753603897245	Breast
-0.541898371450026	1.1888637266701	2.09880634087231	-0.621748361716304	2.46564671906366	2.23503868278276	-0.218789801893059	0.484867963773469	2.03926900909324	3.73004980749838	1.01602688595989	1.49080051696524	1.57382111403051	-0.648332860835278	3.35317384082901	-0.896548712050841	-0.379463425057761	-0.495450731716204	1.29060753709932	-0.958812007074568	Colon
-0.577585957076978	0.998782176018047	3.13963378886872	-0.628200785780983	2.80164254845857	1.58736511384056	-0.439416107078206	0.647768956149596	1.61696914892614	1.63377024076631	1.74341794630358	2.43573211747582	2.92683272529369	-0.520753377648034	1.72005739311542	-0.562968012133896	-0.667351316632817	-0.526567235726182	1.04819659844718	-0.553245328348496	Colon
-0.565815150253897	-0.533648535914711	-0.528192856048547	-0.558883315829003	-0.618780279003965	-0.551526392683128	-0.532847961285265	-0.392516110198218	-0.599538961293402	-0.544131526016588	-0.54753100189829	-0.18175158995858	-0.586588827878	-0.627403273721821	-0.570808082385728	-0.677894899590974	-0.427900465159941	-0.530648088711097	-0.548066399730987	-0.574365893406755	Lung
-0.579180408997236	-0.568513753325012	-0.521607784992724	-0.517818245531654	-0.622805477011659	-0.55218737400944	-0.530329824089454	-0.443043968128527	-0.424501052087929	-0.550471981381587	-0.419722415139015	-0.671029485924217	-0.469243055339585	-0.673084372552061	-0.609260672233002	-0.331026971489623	-0.549774307997685	-0.527970028939747	-0.598425317309044	0.662158967642096	Breast
-0.557702203718466	-0.575390814073537	-0.539837424513831	-0.620273521930092	-0.62107420905136	-0.533768027716214	-0.529523042269436	0.217118242895344	-0.653506660608544	-0.554133371099403	-0.58137163084702	-0.500897198774771	-0.179057357578766	-0.392627905231744	-0.576331272563791	-0.625636892957667	-0.569695993846163	-0.528225082251304	-0.64263273149765	-0.222442858448285	Breast
-0.563329681084083	-0.569994338044442	-0.532537844281862	-0.612576701795796	-0.607310628766988	-0.518080737571744	-0.530761737589059	-0.428419645020242	-0.661938024865655	-0.552615233899333	-0.545961828233881	-0.5492128444443	0.00382380083806451	-0.855080782234292	-0.572625841178509	-0.636938673252449	-0.761881669090298	-0.530074218760094	-0.546919509268547	0.171850880645465	Breast
-0.534817129098292	-0.499059013590098	-0.541285753924935	-0.574783932274105	-0.628432097882628	-0.55901751438133	-0.186371841488725	0.272863204855855	-0.670682952256295	-0.553597557969967	-0.577811593437843	-0.175018006761197	-0.201041122560646	-0.441402943026582	-0.572136444580452	-0.415153962197407	-0.606805016505091	-0.532369698564109	-0.596027273614851	0.810521219124957	Breast
-0.564689654780773	-0.559369866316395	-0.539953290866719	-0.621610095486346	-0.638776423945411	-0.551922981478915	-0.516769370064112	-0.394659093874666	-0.559228678460851	-0.555562206111234	-0.579761910059499	-0.690312019625812	-0.35581871114929	-0.863452617079674	-0.566053944004611	-0.479782836450678	-0.812076505002638	-0.529436585481201	-0.643362570882839	-0.963217523712487	Breast
3.79158746958775	-0.566793211771743	-0.540416756278273	1.95917517541195	-0.114591767266064	-0.582107795380494	1.49926430780085	-0.840077908694728	-0.528220768589659	-0.552615233899333	-0.582859710265206	-0.659005230214606	-0.648499863313457	1.96113166118854	-0.0595983788161499	1.89499102076041	2.07930229206461	1.25395993225461	-0.0968171341454139	1.9965122128565	Kidney
-0.539225319701358	0.442143587086979	0.402078780233527	-0.537129428982372	0.975630949032845	0.756335324979434	-0.420134836510923	0.109681502157892	0.667186417467063	0.564465838787532	0.193560931344721	0.921943910485086	-0.0884485965048003	-0.0570265257777111	0.854384724953694	-0.452241110597177	-0.497626365629612	-0.532369698564109	0.666073548915963	-0.914627266676616	Colon
-0.355628870648117	0.856012965348601	0.857008703790979	-0.614189807811966	1.5752556070822	1.50227478443334	-0.511944977766634	-0.122917809151912	1.20358841789052	1.31353259373976	0.78348508020401	1.67789793580679	1.04062568984836	-0.283976048651452	2.00097104039968	0.0174191331393775	-0.106223831900703	-0.517385316510123	0.251733303667103	-0.351369007116796	Colon
-0.557327038560758	-0.574829212973063	-0.534507572280965	-0.566626224706618	-0.636049676907941	-0.584487328155217	-0.534282240076407	-0.433417658067549	-0.515887285337522	-0.555294299546515	-0.582936749799118	-0.703560563189492	-0.485225846637222	-0.751888817944467	-0.61883886279496	-0.410241251393594	-0.759147320052272	-0.528926478858086	-0.614377521013895	-0.836105411306648	Breast
1.77061966066069	-0.537365314106936	-0.507182424058119	0.794789164197316	-0.436218072590499	-0.499000409952206	1.46568914519002	-0.882875962884749	-0.505051937056689	-0.506267398203076	-0.547810777047758	-0.631283855233175	-0.643449538925728	0.248363449669072	-0.486561953720337	-0.0287552575244407	1.15509231721172	0.267477486479261	-0.496664854459803	0.680688052325109	Kidney
0.751905570549944	0.328547000854852	0.404106441409074	0.670211291005694	0.292732302093142	0.237244656715789	0.194567715851788	-0.202098659689041	0.138553814685487	0.421314431039747	0.335098773989497	0.334897884458754	0.996361081979441	-0.140562877821855	0.408124941326148	-0.150860302736313	0.768767860267716	0.8780113510193	-0.209316662233869	-0.193936574320574	Kidney
-0.578664556905388	-0.575069169806902	-0.51146947911499	-0.586398295590527	-0.640940508895784	-0.45881274531244	-0.529205219128217	-0.650653214201796	-0.544874455014861	-0.543149201945955	-0.574069093974666	-0.690924163552846	0.0490390580034993	-0.358230583801802	-0.565354806007388	-0.199071050210002	-0.435322269691727	-0.505780390834271	-0.611458163473138	0.209945642161588	Breast
-0.578758348194815	-0.0693014296496273	-0.513941294643275	-0.447394645740015	0.297666415779992	-0.252718767768376	-0.530525407560973	-0.16664700001924	-0.174765436406236	-0.556544530181867	0.772103502746655	0.135426413377858	-0.238770016516035	-0.516385463815661	0.094771290970725	-0.568746174581904	-0.526922962465608	-0.505652864178492	-0.552549698811435	-0.540417500491026	Lung
-0.547666535749783	-0.564975666392029	-0.531726779811643	-0.601100604709331	-0.630552901133994	-0.539188074591972	-0.532847961285265	-0.464425878740498	-0.397848185737971	-0.547257102604968	-0.454787567205707	-0.475974196031213	-0.315653778371584	-0.680546225349032	-0.594369032892149	-0.702407544689792	-0.550946171871125	-0.529181532169644	-0.538891276031465	0.379169310665182	Breast
